7.142857142857143848e-02,8.714285714285714413e-01,1.000000000000000000e+00,8.714285714285714413e-01,2.857142857142857401e-02,5.428571428571429269e-01,6.428571428571429047e-01,0.000000000000000000e+00,7.285714285714286476e-01,3.857142857142857872e-01,7.142857142857143016e-01,4.285714285714286031e-01,0.000000000000000000e+00,6.428571428571429047e-01,5.285714285714285809e-01,7.142857142857143016e-01,4.285714285714286031e-01,0.000000000000000000e+00,7.142857142857143016e-01,5.714285714285715079e-01,7.142857142857143016e-01,4.285714285714286031e-01,0.000000000000000000e+00,6.142857142857143238e-01,5.142857142857143460e-01,5.857142857142857428e-01,7.000000000000000666e-01,1.428571428571428700e-02,8.571428571428572063e-01,2.999999999999999889e-01,4.285714285714285754e-02,6.714285714285714857e-01,9.857142857142856540e-01,5.142857142857143460e-01,0.000000000000000000e+00
3.181818181818182323e-01,9.431818181818181213e-01,7.272727272727272929e-01,8.863636363636363535e-01,4.545454545454545581e-02,7.840909090909090606e-01,2.613636363636363535e-01,0.000000000000000000e+00,6.250000000000000000e-01,4.090909090909090606e-01,7.272727272727272929e-01,3.295454545454545303e-01,0.000000000000000000e+00,4.545454545454545858e-01,5.340909090909090606e-01,5.681818181818182323e-01,3.863636363636364091e-01,0.000000000000000000e+00,3.636363636363636465e-01,5.681818181818182323e-01,4.204545454545454697e-01,5.113636363636363535e-01,0.000000000000000000e+00,2.500000000000000000e-01,6.818181818181817677e-01,2.727272727272727071e-01,7.386363636363636465e-01,0.000000000000000000e+00,2.159090909090909116e-01,7.045454545454545858e-01,1.136363636363636395e-02,7.386363636363636465e-01,9.090909090909091717e-01,1.000000000000000000e+00,3.295454545454545303e-01
4.878048780487805047e-02,7.682926829268292845e-01,8.780487804878048808e-01,6.707317073170732113e-01,0.000000000000000000e+00,5.365853658536585691e-01,6.219512195121951192e-01,0.000000000000000000e+00,8.902439024390244038e-01,2.195121951219512202e-01,6.097560975609755962e-01,3.902439024390244038e-01,0.000000000000000000e+00,7.317073170731707155e-01,2.439024390243902662e-01,6.097560975609755962e-01,4.756097560975610095e-01,0.000000000000000000e+00,8.048780487804878536e-01,2.439024390243902662e-01,6.097560975609755962e-01,3.658536585365853577e-01,0.000000000000000000e+00,7.804878048780488076e-01,1.463414634146341375e-01,5.609756097560976151e-01,4.634146341463414864e-01,0.000000000000000000e+00,8.658536585365853577e-01,1.219512195121951331e-01,9.756097560975610095e-02,1.000000000000000000e+00,1.000000000000000000e+00,7.804878048780488076e-01,0.000000000000000000e+00
3.749999999999999861e-02,8.125000000000000000e-01,1.000000000000000000e+00,9.499999999999999556e-01,1.250000000000000000e-01,4.624999999999999667e-01,7.499999999999998890e-01,0.000000000000000000e+00,6.374999999999999556e-01,6.124999999999999334e-01,5.000000000000000000e-01,6.750000000000000444e-01,0.000000000000000000e+00,5.000000000000000000e-01,6.250000000000000000e-01,6.124999999999999334e-01,7.499999999999998890e-01,0.000000000000000000e+00,5.000000000000000000e-01,7.249999999999998668e-01,6.250000000000000000e-01,6.500000000000000222e-01,0.000000000000000000e+00,5.000000000000000000e-01,7.499999999999998890e-01,3.624999999999999334e-01,9.499999999999999556e-01,2.624999999999999556e-01,8.624999999999999334e-01,5.499999999999999334e-01,1.249999999999999896e-02,6.374999999999999556e-01,9.499999999999999556e-01,6.374999999999999556e-01,3.749999999999999861e-02
2.191780821917808375e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.315068493150685525e-01,6.849315068493151692e-02,8.082191780821917915e-01,2.876712328767123128e-01,0.000000000000000000e+00,6.849315068493150305e-01,6.164383561643835829e-01,8.082191780821917915e-01,3.150684931506849695e-01,0.000000000000000000e+00,3.972602739726027177e-01,6.986301369863013866e-01,6.849315068493150305e-01,4.520547945205479756e-01,0.000000000000000000e+00,3.698630136986301720e-01,7.260273972602739878e-01,6.438356164383561842e-01,5.479452054794521354e-01,0.000000000000000000e+00,2.739726027397260677e-01,8.219178082191780366e-01,4.383561643835616750e-01,8.493150684931507488e-01,1.369863013698630234e-02,4.383561643835616750e-01,7.123287671232877427e-01,1.369863013698630234e-02,6.301369863013699391e-01,9.589041095890410427e-01,7.945205479452054353e-01,1.232876712328767055e-01
2.333333333333333093e-01,8.444444444444444420e-01,8.777777777777777679e-01,5.222222222222221433e-01,0.000000000000000000e+00,8.444444444444444420e-01,8.888888888888889228e-02,1.111111111111111154e-02,7.888888888888888618e-01,1.333333333333333315e-01,8.666666666666666963e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.666666666666666297e-01,2.444444444444444364e-01,7.777777777777776791e-01,9.999999999999999167e-02,0.000000000000000000e+00,5.666666666666666519e-01,3.888888888888888395e-01,7.777777777777776791e-01,1.777777777777777846e-01,0.000000000000000000e+00,5.444444444444443976e-01,4.444444444444444753e-01,6.999999999999999556e-01,3.666666666666666963e-01,0.000000000000000000e+00,5.666666666666666519e-01,4.111111111111110938e-01,8.888888888888889228e-02,7.666666666666666075e-01,1.000000000000000000e+00,6.777777777777777013e-01,3.333333333333333287e-02
0.000000000000000000e+00,8.433734939759036930e-02,1.927710843373494076e-01,1.204819277108433798e-02,0.000000000000000000e+00,2.530120481927710663e-01,9.156626506024097001e-01,6.626506024096386893e-01,8.915662650602409478e-01,2.409638554216867595e-02,4.819277108433735468e-01,2.891566265060240837e-01,0.000000000000000000e+00,5.662650602409639022e-01,2.650602409638554424e-01,4.457831325301204739e-01,3.614457831325301185e-01,0.000000000000000000e+00,4.698795180722891707e-01,4.337349397590361533e-01,3.614457831325301185e-01,3.975903614457831914e-01,0.000000000000000000e+00,3.614457831325301185e-01,3.975903614457831914e-01,3.253012048192771566e-01,5.542168674698795261e-01,0.000000000000000000e+00,3.132530120481927804e-01,4.457831325301204739e-01,4.819277108433735191e-02,1.000000000000000000e+00,6.265060240963855609e-01,8.674698795180723065e-01,3.132530120481927804e-01
1.111111111111111188e-01,7.777777777777776791e-01,9.666666666666666741e-01,4.555555555555554914e-01,0.000000000000000000e+00,5.777777777777778345e-01,5.999999999999999778e-01,8.888888888888889228e-02,1.000000000000000000e+00,1.333333333333333315e-01,6.555555555555555580e-01,3.333333333333333148e-01,0.000000000000000000e+00,8.888888888888889506e-01,1.555555555555555580e-01,5.555555555555555802e-01,3.333333333333333148e-01,0.000000000000000000e+00,8.444444444444444420e-01,1.888888888888888840e-01,5.555555555555555802e-01,3.333333333333333148e-01,0.000000000000000000e+00,7.888888888888888618e-01,1.777777777777777846e-01,4.444444444444444753e-01,7.666666666666666075e-01,3.555555555555555691e-01,9.888888888888889284e-01,6.666666666666666574e-02,1.111111111111111154e-02,5.111111111111110716e-01,6.888888888888888840e-01,2.888888888888889173e-01,0.000000000000000000e+00
2.142857142857143016e-01,9.000000000000000222e-01,1.000000000000000000e+00,5.428571428571429269e-01,0.000000000000000000e+00,9.285714285714287142e-01,2.000000000000000389e-01,0.000000000000000000e+00,9.142857142857143682e-01,0.000000000000000000e+00,8.571428571428572063e-01,2.285714285714285920e-01,0.000000000000000000e+00,7.142857142857143016e-01,2.000000000000000389e-01,7.285714285714286476e-01,3.571428571428571508e-01,0.000000000000000000e+00,6.428571428571429047e-01,4.142857142857142572e-01,5.571428571428571619e-01,4.285714285714286031e-01,0.000000000000000000e+00,5.142857142857143460e-01,5.571428571428571619e-01,2.999999999999999889e-01,7.714285714285715745e-01,2.857142857142857401e-02,5.857142857142857428e-01,5.857142857142857428e-01,0.000000000000000000e+00,4.571428571428571841e-01,9.571428571428572951e-01,7.428571428571428825e-01,4.285714285714285754e-02
4.430379746835442778e-01,1.000000000000000000e+00,8.860759493670885556e-01,6.708860759493671111e-01,0.000000000000000000e+00,8.734177215189872223e-01,2.025316455696202500e-01,0.000000000000000000e+00,8.607594936708861111e-01,2.025316455696202500e-01,7.594936708860758889e-01,2.911392405063291111e-01,0.000000000000000000e+00,6.582278481012657778e-01,3.670886075949366667e-01,6.202531645569620000e-01,3.797468354430379445e-01,0.000000000000000000e+00,5.569620253164556667e-01,5.063291139240506666e-01,4.683544303797468333e-01,4.936708860759493889e-01,0.000000000000000000e+00,4.050632911392405000e-01,5.822784810126582222e-01,2.278481012658227778e-01,8.734177215189872223e-01,3.797468354430379167e-02,4.050632911392405000e-01,6.075949367088606667e-01,0.000000000000000000e+00,4.810126582278481111e-01,9.113924050632911111e-01,7.974683544303796667e-01,7.594936708860758334e-02
2.872340425531915153e-01,9.361702127659574657e-01,5.957446808510639125e-01,1.000000000000000000e+00,1.063829787234042701e-01,5.425531914893617635e-01,4.468085106382979066e-01,0.000000000000000000e+00,6.702127659574468321e-01,3.085106382978723416e-01,6.382978723404255650e-01,4.255319148936170803e-01,0.000000000000000000e+00,7.446808510638297518e-01,3.191489361702127825e-01,6.382978723404255650e-01,4.361702127659574657e-01,0.000000000000000000e+00,7.446808510638297518e-01,2.659574468085106336e-01,7.234042553191489811e-01,4.255319148936170803e-01,0.000000000000000000e+00,7.446808510638297518e-01,2.978723404255319562e-01,5.638297872340426453e-01,7.446808510638297518e-01,1.702127659574468321e-01,9.255319148936170803e-01,9.574468085106382920e-02,9.574468085106382920e-02,7.446808510638297518e-01,9.893617021276597256e-01,4.042553191489361986e-01,0.000000000000000000e+00
2.580645161290322509e-01,9.784946236559139976e-01,1.000000000000000000e+00,6.451612903225806273e-01,0.000000000000000000e+00,6.774193548387096309e-01,3.978494623655913776e-01,3.225806451612903136e-02,9.784946236559139976e-01,1.505376344086021556e-01,7.096774193548387455e-01,4.086021505376343788e-01,0.000000000000000000e+00,8.602150537634408733e-01,2.150537634408602183e-01,7.741935483870967527e-01,4.301075268817204367e-01,0.000000000000000000e+00,8.709677419354838745e-01,2.150537634408602183e-01,7.634408602150536405e-01,4.301075268817204367e-01,0.000000000000000000e+00,8.602150537634408733e-01,2.150537634408602183e-01,5.483870967741935054e-01,6.881720430107526321e-01,2.365591397849462207e-01,9.569892473118278842e-01,1.397849462365591267e-01,3.225806451612903136e-02,6.129032258064515126e-01,9.032258064516127671e-01,3.548387096774193727e-01,0.000000000000000000e+00
3.296703296703296787e-02,6.483516483516482687e-01,8.681318681318681563e-01,6.923076923076922906e-01,4.395604395604395254e-02,3.956043956043955867e-01,5.164835164835164250e-01,0.000000000000000000e+00,5.714285714285713969e-01,4.065934065934065922e-01,4.395604395604395531e-01,3.736263736263736313e-01,0.000000000000000000e+00,3.296703296703296648e-01,5.494505494505493859e-01,4.395604395604395531e-01,4.395604395604395531e-01,0.000000000000000000e+00,3.296703296703296648e-01,6.153846153846154188e-01,4.395604395604395531e-01,4.395604395604395531e-01,0.000000000000000000e+00,2.857142857142856984e-01,5.714285714285713969e-01,3.076923076923077094e-01,7.362637362637363125e-01,2.197802197802197627e-02,4.615384615384615086e-01,5.274725274725274859e-01,0.000000000000000000e+00,4.285714285714285476e-01,1.000000000000000000e+00,7.032967032967032406e-01,6.593406593406593574e-02
4.347826086956521618e-02,7.826086956521740579e-01,8.695652173913044347e-01,7.971014492753624170e-01,1.449275362318840771e-02,5.362318840579710644e-01,6.376811594202899114e-01,0.000000000000000000e+00,6.521739130434783815e-01,4.347826086956522174e-01,4.347826086956522174e-01,4.347826086956522174e-01,0.000000000000000000e+00,4.347826086956522174e-01,4.492753623188406320e-01,5.072463768115942351e-01,5.362318840579710644e-01,0.000000000000000000e+00,4.782608695652174613e-01,5.797101449275363638e-01,4.347826086956522174e-01,5.072463768115942351e-01,0.000000000000000000e+00,4.347826086956522174e-01,5.797101449275363638e-01,3.333333333333333703e-01,8.550724637681159646e-01,1.449275362318840771e-02,7.246376811594203993e-01,4.347826086956522174e-01,0.000000000000000000e+00,5.217391304347825942e-01,1.000000000000000000e+00,5.942028985507246119e-01,0.000000000000000000e+00
6.741573033707864981e-02,7.303370786516854007e-01,8.314606741573034032e-01,8.876404494382023058e-01,1.910112359550562022e-01,5.280898876404493958e-01,4.269662921348314488e-01,0.000000000000000000e+00,2.359550561797752743e-01,6.404494382022470900e-01,5.617977528089888040e-01,4.157303370786517016e-01,0.000000000000000000e+00,2.022471910112359494e-01,6.966292134831461036e-01,5.617977528089888040e-01,3.483146067415730518e-01,0.000000000000000000e+00,2.247191011235955271e-01,9.887640449438201973e-01,5.617977528089888040e-01,3.595505617977527990e-01,0.000000000000000000e+00,2.247191011235955271e-01,1.000000000000000000e+00,4.269662921348314488e-01,6.516853932584268927e-01,8.988764044943819975e-02,4.494382022471910543e-01,6.179775280898877066e-01,1.123595505617977497e-02,4.606741573033707460e-01,7.415730337078652035e-01,5.505617977528090012e-01,4.494382022471909988e-02
3.513513513513513709e-01,1.000000000000000000e+00,9.864864864864865135e-01,5.675675675675675436e-01,0.000000000000000000e+00,9.324324324324323454e-01,5.405405405405405705e-02,0.000000000000000000e+00,9.459459459459459429e-01,2.702702702702702853e-02,9.459459459459459429e-01,1.216216216216216145e-01,0.000000000000000000e+00,8.108108108108107448e-01,1.351351351351351426e-01,9.054054054054054834e-01,2.702702702702702853e-01,0.000000000000000000e+00,7.432432432432433123e-01,2.432432432432432290e-01,7.567567567567567988e-01,3.648648648648649129e-01,0.000000000000000000e+00,6.216216216216216006e-01,3.243243243243243423e-01,4.594594594594594850e-01,7.702702702702701743e-01,1.486486486486486569e-01,7.837837837837837718e-01,3.243243243243243423e-01,0.000000000000000000e+00,4.324324324324324564e-01,8.108108108108107448e-01,5.675675675675675436e-01,0.000000000000000000e+00
1.000000000000000021e-02,4.299999999999999933e-01,6.800000000000000488e-01,5.400000000000000355e-01,5.999999999999999778e-02,3.499999999999999778e-01,6.199999999999999956e-01,1.100000000000000006e-01,3.900000000000000133e-01,7.800000000000000266e-01,5.000000000000000000e-01,2.999999999999999889e-01,0.000000000000000000e+00,1.199999999999999956e-01,7.700000000000000178e-01,5.999999999999999778e-01,2.999999999999999889e-01,0.000000000000000000e+00,2.000000000000000111e-01,1.000000000000000000e+00,5.999999999999999778e-01,2.999999999999999889e-01,0.000000000000000000e+00,1.499999999999999944e-01,1.000000000000000000e+00,5.100000000000000089e-01,3.900000000000000133e-01,0.000000000000000000e+00,1.400000000000000133e-01,9.599999999999999645e-01,8.999999999999999667e-02,7.800000000000000266e-01,7.199999999999999734e-01,8.000000000000000444e-01,2.099999999999999922e-01
2.409638554216867734e-01,9.518072289156627175e-01,9.397590361445783413e-01,5.903614457831325435e-01,0.000000000000000000e+00,8.192771084337350240e-01,2.048192771084337560e-01,0.000000000000000000e+00,8.072289156626506479e-01,3.012048192771084598e-01,8.433734939759035543e-01,2.168674698795180766e-01,0.000000000000000000e+00,6.024096385542169196e-01,4.819277108433735468e-01,7.108433734939758608e-01,2.409638554216867734e-01,0.000000000000000000e+00,4.819277108433735468e-01,5.421686746987952610e-01,6.024096385542169196e-01,3.493975903614457978e-01,0.000000000000000000e+00,3.734939759036144946e-01,6.024096385542169196e-01,4.216867469879517771e-01,5.542168674698795261e-01,0.000000000000000000e+00,3.373493975903614772e-01,6.867469879518072196e-01,1.204819277108433798e-02,7.228915662650602370e-01,1.000000000000000000e+00,9.277108433734940762e-01,1.204819277108433867e-01
1.604938271604938183e-01,9.259259259259258190e-01,1.000000000000000000e+00,5.432098765432098464e-01,0.000000000000000000e+00,7.037037037037036091e-01,4.567901234567900981e-01,1.234567901234567833e-02,9.876543209876542662e-01,1.975308641975308532e-01,7.407407407407406996e-01,3.209876543209876365e-01,0.000000000000000000e+00,6.913580246913580973e-01,3.209876543209876365e-01,7.283950617283949658e-01,4.197530864197530631e-01,0.000000000000000000e+00,6.172839506172839164e-01,4.938271604938271331e-01,5.679012345679012030e-01,5.061728395061727559e-01,0.000000000000000000e+00,6.172839506172839164e-01,6.049382716049381825e-01,3.703703703703703498e-01,8.888888888888888395e-01,1.234567901234567833e-01,8.395061728395061262e-01,5.432098765432098464e-01,0.000000000000000000e+00,6.049382716049381825e-01,9.382716049382715529e-01,6.666666666666666297e-01,2.469135802469135665e-02
2.985074626865671585e-02,7.910447761194029370e-01,1.000000000000000000e+00,8.656716417910446104e-01,4.477611940298507204e-02,5.970149253731342753e-01,5.671641791044775838e-01,0.000000000000000000e+00,7.164179104477611526e-01,4.925373134328357994e-01,6.716417910447760597e-01,4.477611940298507065e-01,0.000000000000000000e+00,5.373134328358208922e-01,6.716417910447760597e-01,5.970149253731342753e-01,5.671641791044775838e-01,0.000000000000000000e+00,4.179104477611940704e-01,6.567164179104477695e-01,5.970149253731342753e-01,4.477611940298507065e-01,0.000000000000000000e+00,2.985074626865671377e-01,5.970149253731342753e-01,3.432835820895522305e-01,7.462686567164178442e-01,0.000000000000000000e+00,5.522388059701491825e-01,4.477611940298507065e-01,0.000000000000000000e+00,7.462686567164178442e-01,9.701492537313433084e-01,8.358208955223881409e-01,4.477611940298507204e-02
2.999999999999999889e-02,5.600000000000000533e-01,7.900000000000000355e-01,5.899999999999999689e-01,7.000000000000000666e-02,5.200000000000000178e-01,4.600000000000000200e-01,1.000000000000000021e-02,3.499999999999999778e-01,8.399999999999999689e-01,5.999999999999999778e-01,2.600000000000000089e-01,0.000000000000000000e+00,2.999999999999999889e-02,1.000000000000000000e+00,5.899999999999999689e-01,3.499999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,4.799999999999999822e-01,4.000000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.699999999999999734e-01,3.499999999999999778e-01,5.200000000000000178e-01,0.000000000000000000e+00,4.000000000000000083e-02,9.499999999999999556e-01,2.999999999999999889e-02,5.699999999999999512e-01,8.399999999999999689e-01,7.500000000000000000e-01,2.600000000000000089e-01
1.794871794871794879e-01,9.487179487179486781e-01,1.000000000000000000e+00,6.153846153846153078e-01,0.000000000000000000e+00,7.435897435897435015e-01,3.461538461538461453e-01,1.282051282051282007e-02,9.487179487179486781e-01,7.692307692307691347e-02,7.564102564102563875e-01,2.564102564102564430e-01,0.000000000000000000e+00,7.692307692307691624e-01,2.564102564102564430e-01,6.025641025641025328e-01,4.230769230769230727e-01,0.000000000000000000e+00,6.666666666666666297e-01,3.717948717948717507e-01,4.743589743589743390e-01,5.128205128205128860e-01,0.000000000000000000e+00,5.512820512820512109e-01,5.000000000000000000e-01,2.820512820512820484e-01,8.589743589743590313e-01,6.410256410256411075e-02,5.897435897435897578e-01,4.871794871794871695e-01,0.000000000000000000e+00,5.384615384615384359e-01,9.615384615384614531e-01,7.307692307692307265e-01,3.846153846153845673e-02
